peak_id,peak_name,name,yr_season,date,time,citizenship,gender,age,is_o2_used,is_summiter,cause_of_death
MANA,Manaslu,Michael Zunk,1995 Spr,May 07,16:00,Germany,M,35,No,Y,Fall (7750m)
MANA,Manaslu,Masatsugu Konishi,1996 Aut,Oct 01,,Japan,M,57,Y,Y,Disappearance (7800m)
MANA,Manaslu,Juraj Kardhordo,1997 Aut,Oct 08,18:00,Slovakia,M,31,No,.,Fall (8000m)
MANA,Manaslu,Miroslav Rybansky,1997 Aut,Oct 09,11:00,Slovakia,M,41,No,Y,Other (7300m)
MANA,Manaslu,Lennin Granados,1998 Aut,Oct 26,13:30,Colombia,M,31,No,.,Avalanche (6300m)
MANA,Manaslu,Hristo Stantchev,1998 Aut,Oct 30,,Bulgaria,M,38,No,.,Fall (6900m)
MANA,Manaslu,Isao Kurihara,2001 Aut,Oct 13,02:40,Japan,M,42,Y,.,AMS (6600m)
MANA,Manaslu,Susan Erica (Sue) Fear,2006 Spr,May 28,12:00,Australia,F,43,No,Y,Crevasse (7800m)
MANA,Manaslu,"Hasta Bahadur Gurung (Sitalpati, Makalu-Barun)",2008 Spr,May 13,21:00,Nepal,M,49,Y,.,Illness (non-AMS) (6750m)
MANA,Manaslu,Daniel Goulevitch,2008 Aut,Oct 05,05:00,France,M,49,Y,.,AMS (7400m)
MANA,Manaslu,Giuseppe Antonelli,2009 Spr,Apr 28,,Italy,M,38,No,.,Illness (non-AMS) (6308m)
MANA,Manaslu,Szabo Levente,2009 Spr,May 19,16:00,Hungary,M,39,No,.,Fall (7300m)
MANA,Manaslu,Franc Oderlap,2009 Aut,Oct 03,11:00,Slovenia,M,50,Y,.,Falling Rock/Ice (5850m)
MANA,Manaslu,Haeng-Su Park,2010 Spr,Apr 23,,S Korea,M,26,No,.,Exhaustion (7600m)
MANA,Manaslu,Chi-Won Yun,2010 Spr,Apr 23,20:00,S Korea,M,39,No,.,Disappearance (7600m)
MANA,Manaslu,Nobuaki Kuwabara,2010 Aut,Sep 25,,Japan,M,60,No,.,Illness (non-AMS) (4700m)
MANA,Manaslu,Eisa Mir-Shekari,2011 Spr,Apr 30,,Iran,M,27,No,.,AMS (7000m)
MANA,Manaslu,Bernard Jean Francois Milian,2011 Spr,May 11,,France,M,52,.,Y,Disappearance (0m)
MANA,Manaslu,"Tashi Chhiring Sherpa (Rolwaling, Dolakha)",2011 Spr,May 11,,Nepal,M,32,.,Y,Disappearance (0m)
MANA,Manaslu,Alain Pierre Marie Laurens,2011 Spr,May 11,,France,M,57,.,Y,Disappearance (0m)
MANA,Manaslu,Jafar Naseri,2012 Spr,May 10,21:30,Iran,M,34,No,Y,Fall (7900m)
MANA,Manaslu,Catherine Marie Andree Ricard,2012 Aut,Sep 23,04:30,France,F,48,Y,.,Avalanche (7300m)
MANA,Manaslu,Ludovic Paul Nicolas Challeat,2012 Aut,Sep 23,04:30,France,M,42,No,.,Avalanche (7300m)
MANA,Manaslu,Fabrice Priez,2012 Aut,Sep 23,04:30,France,M,45,No,.,Avalanche (7300m)
MANA,Manaslu,Dominique Ouimet,2012 Aut,Sep 23,04:30,Canada,M,48,No,.,Avalanche (7300m)
MANA,Manaslu,Philippe Lucien Bos,2012 Aut,Sep 23,04:30,France,M,55,No,.,Avalanche (7300m)
MANA,Manaslu,Marti Gasull Roig,2012 Aut,Sep 23,04:45,Spain,M,43,No,.,Avalanche (6800m)
MANA,Manaslu,Gregory Ugo Costa,2012 Aut,Sep 23,04:45,France,M,27,No,.,Avalanche (6800m)
MANA,Manaslu,Remy George Lecluse,2012 Aut,Sep 23,04:45,France,M,48,No,.,Avalanche (6800m)
MANA,Manaslu,"Dawa Dorje Sherpa (Pangboche, Khumbu)",2012 Aut,Sep 23,04:45,Nepal,M,29,No,.,Avalanche (6700m)
MANA,Manaslu,Christian Mittermeyer,2012 Aut,Sep 23,04:45,Germany,M,42,No,.,Avalanche (6730m)
MANA,Manaslu,Alberto Magliano,2012 Aut,Sep 23,04:45,Italy,M,66,No,.,Avalanche (6700m)
MANA,Manaslu,Victor Manuel Correa Perez,2012 Aut,Oct 03,,Colombia,M,34,No,.,Disappearance (6270m)
MANA,Manaslu,Yoshimasa Sasaki,2014 Aut,Sep 24,,Japan,M,59,Y,.,Fall (7300m)
MANA,Manaslu,Zoltan Benedek,2015 Aut,Oct 02,01:00,Austria,M,51,No,Y,AMS (7450m)
MANA,Manaslu,Hirotaka Onodera,2016 Aut,Oct 07,,Japan,M,23,Y,Y,Fall (8150m)
MANA,Manaslu,Philip Joseph Harvey,2017 Aut,Sep 25,08:30,UK,M,46,Y,.,AMS (6700m)
MANA,Manaslu,Hiromi Komatsu,2018 Aut,Sep 08,,Japan,M,67,No,.,Other (0m)
MANA,Manaslu,Roman Hlavko,2018 Aut,Sep 29,,Czech Republic,M,43,No,Y,Fall (7000m)
MANA,Manaslu,Rita Donata Bladyko,2019 Aut,Sep 28,,Poland,F,50,Y,.,Exhaustion (6800m)
MARD,Mardi Himal,Brian Wood,1980 Aut,Oct 14,,New Zealand,M,0,No,Y,Fall (5400m)
NAG1,Nangpai Gosum I,Saroj Timilsina,2006 Aut,Oct 08,,Nepal,M,35,No,.,AMS (5250m)
NAMP,Nampa,Susumu Takahashi,1972 Spr,May 05,14:40,Japan,M,23,No,Y,Fall (6700m)
NGO2,Ngojumba Kang II,Michael Anthony (Mike) Bearzi,2002 Spr,May 09,19:00,USA,M,49,No,Y,Fall (7000m)
NILS,Nilgiri South,Gerhard Fiegl,2015 Aut,Oct 26,14:00,Austria,M,27,No,Y,Falling Rock/Ice (6100m)
NUPT,Nuptse,Gerald F. (Gerry) Owens,1975 Spr,May 09,10:00,UK,M,37,No,.,Fall (7200m)
NUPT,Nuptse,Richard A. Summerton,1975 Spr,May 09,10:00,UK,M,29,No,.,Fall (7200m)
NUPT,Nuptse,"Pasang Tamang (Mukli Maidal, Solukhumbu)",1975 Spr,May 14,04:30,Nepal,M,24,No,.,Fall (6900m)
NUPT,Nuptse,David Brister,1975 Spr,May 14,16:30,UK,M,24,No,.,Fall (6900m)
NUPT,Nuptse,"Thomas Ely (Tom) Taplin, Jr",2015 Spr,Apr 25,11:55,USA,M,61,No,.,Avalanche (5350m)
NUPT,Nuptse,Ueli Steck,2017 Spr,Apr 30,09:00,Switzerland,M,40,No,.,Fall (7600m)
PASA,Pasang Lhamu Chuli,Alois Brugger,2006 Spr,May 11,16:00,Italy,M,46,No,.,Fall (6800m)
PISA,Pisang,Karl Gluck,1994 Aut,Nov 13,,Germany,M,48,No,Y,Fall (5700m)
PISA,Pisang,"Chayamba Sherpa (Dimber, Solukhumbu)",1994 Aut,Nov 13,,Nepal,M,41,No,Y,Fall (5700m)
PISA,Pisang,Bernd Reiss,1994 Aut,Nov 13,,Germany,M,41,No,Y,Fall (5700m)
PISA,Pisang,Thomas Philipp,1994 Aut,Nov 13,,Germany,M,39,No,Y,Fall (5700m)
PISA,Pisang,Werner Nestl,1994 Aut,Nov 13,,Germany,M,58,No,Y,Fall (5700m)
PISA,Pisang,Manfred Mack,1994 Aut,Nov 13,,Germany,M,50,No,Y,Fall (5700m)
PISA,Pisang,Helmut Klopping,1994 Aut,Nov 13,,Germany,M,47,No,Y,Fall (5700m)
PISA,Pisang,Klaus Kaindl,1994 Aut,Nov 13,,Germany,M,42,No,Y,Fall (5700m)
PISA,Pisang,Stefan Hasenkopf,1994 Aut,Nov 13,,Germany,M,25,No,Y,Fall (5700m)
PISA,Pisang,Christine Hammi,1994 Aut,Nov 13,,Switzerland,F,33,No,Y,Fall (5700m)
PISA,Pisang,Sybille Zschetzsche,1994 Aut,Nov 13,,Germany,F,39,No,Y,Fall (5700m)
PK29,Peak 29,"Lhakpa Tsering Sherpa (Namche Bazar, Khumbu)",1970 Aut,Oct 19,16:30,Nepal,M,34,No,.,Fall (7000m)
PK29,Peak 29,Hiroshi Watanabe,1970 Aut,Oct 19,16:30,Japan,M,27,No,.,Fall (7000m)
PK29,Peak 29,Hisaji Banmi,1978 Aut,Sep 14,,Japan,M,29,No,.,Avalanche (5240m)
PK29,Peak 29,Yoshibumi Takahashi,1978 Aut,Sep 14,,Japan,M,24,No,.,Avalanche (5240m)
PK29,Peak 29,Mamoru Ushizawa,1978 Aut,Sep 14,,Japan,M,31,No,.,Avalanche (5240m)
PUMO,Pumori,Walter Staeuble,1961 Win,Dec 07,,Switzerland,M,31,No,.,Fall (5900m)
PUMO,Pumori,Unknown Sherpa,1961 Win,Dec 07,,Nepal,M,0,No,.,Fall (5900m)
PUMO,Pumori,Ang Kami Sherpa,1975 Spr,May 02,,Nepal,M,0,No,.,Fall (7100m)
PUMO,Pumori,Philippe Bernardin,1975 Spr,May 02,,France,M,40,No,.,Fall (7100m)
PUMO,Pumori,Numa Chiesa,1978 Aut,Oct 25,05:30,Switzerland,M,26,Y,.,AMS (4500m)
PUMO,Pumori,Richard Wilson,1984 Win,Dec 13,,USA,M,30,No,Y,Disappearance (7000m)
PUMO,Pumori,Richard (Rich) Pierce,1984 Win,Dec 31,,USA,M,26,No,Y,Disappearance (7000m)
PUMO,Pumori,Chris Leibundgut,1988 Spr,Apr 18,19:00,USA,M,27,No,Y,Fall (7120m)
PUMO,Pumori,Kristinn Runarsson,1988 Aut,Oct 18,14:00,Iceland,M,27,No,.,Fall (6500m)
PUMO,Pumori,Porsteinn Gudjonsson,1988 Aut,Oct 18,14:00,Iceland,M,27,No,.,Fall (6500m)
PUMO,Pumori,Antonio Luis Galea Gordillo,1989 Aut,Oct 03,03:30,Spain,M,28,No,.,Avalanche (6400m)
PUMO,Pumori,Pablo De Miguel Renedo,1989 Aut,Oct 03,03:30,Spain,M,33,No,.,Avalanche (6400m)
PUMO,Pumori,Jose Maria De Miguel Renedo,1989 Aut,Oct 03,03:30,Spain,M,31,No,.,Avalanche (6400m)
PUMO,Pumori,Francisco (Paco) Salgado Rivera,1989 Aut,Oct 03,03:30,Spain,M,30,No,.,Avalanche (6400m)
PUMO,Pumori,George Curry,1989 Win,Dec 28,16:00,Australia,M,35,No,.,Fall (5700m)
PUMO,Pumori,Yoshikuni Mori,1990 Spr,Mar 28,08:30,Japan,M,21,No,.,Crevasse (6100m)
PUMO,Pumori,Gyalzen Sherpa,1991 Aut,Sep 15,07:30,Nepal,M,0,No,.,Avalanche (6600m)
PUMO,Pumori,Brahim Saidi,1991 Aut,Sep 15,07:30,France,M,18,No,.,Avalanche (6600m)
PUMO,Pumori,Ari Gunnarsson,1991 Aut,Oct 09,,Iceland,M,30,No,Y,Falling Rock/Ice (6100m)
PUMO,Pumori,Baek-Gyoon Kim,1992 Spr,May 12,,S Korea,M,23,No,Y,Avalanche (6800m)
PUMO,Pumori,Bhakta Bahadur Rai,1992 Spr,May 12,,Nepal,M,0,No,Y,Avalanche (6800m)
PUMO,Pumori,Seong-Soo Seo,1992 Spr,May 12,,S Korea,M,32,No,Y,Avalanche (6800m)
PUMO,Pumori,Yeong-Deok Seo,1992 Spr,May 12,,S Korea,M,22,No,Y,Avalanche (6800m)
PUMO,Pumori,Jun-Ho Kim,1992 Aut,Sep 16,,S Korea,M,0,No,.,AMS (3860m)
PUMO,Pumori,Gregory Gordon,1993 Aut,Oct 28,13:00,USA,M,46,No,Y,Fall (6100m)
PUMO,Pumori,Frantisek Miscak,1997 Aut,Oct 09,10:00,Slovakia,M,0,No,.,Fall (6650m)
PUMO,Pumori,Peter Lenco,1997 Aut,Oct 09,10:00,Slovakia,M,24,No,.,Fall (6650m)
PUMO,Pumori,Pavol Dzurman,1997 Aut,Oct 09,10:00,Slovakia,M,0,No,.,Fall (6650m)
PUMO,Pumori,Cesar Nieto Jimenez,2001 Aut,Oct 17,,Spain,M,22,No,.,Avalanche (6250m)
PUMO,Pumori,Aritz Artieda Larraza,2001 Aut,Oct 17,,Spain,M,23,No,.,Avalanche (6250m)
PUMO,Pumori,Benat Arrue,2001 Aut,Oct 17,,Spain,M,23,No,.,Avalanche (6250m)
PUMO,Pumori,Javier (Javi) Arkauz Rincon,2001 Aut,Oct 17,,Spain,M,22,No,.,Avalanche (6250m)
PUMO,Pumori,Inaki Aiertza Etxabe,2001 Aut,Oct 17,,Spain,M,29,No,.,Avalanche (6250m)
PUMO,Pumori,Benjamin Newton Smailes,2004 Aut,Oct 30,,Australia,M,27,No,.,Fall (5000m)
PUMO,Pumori,Alexander Ivan Chen Arrocha,2005 Spr,Mar 25,13:00,Panama,M,35,No,Y,Fall (7050m)
PUMO,Pumori,"Phurba Tamang (Lapcha, Salleri, Solukhumbu)",2005 Spr,Mar 25,13:00,Nepal,M,25,No,Y,Fall (7050m)
PUMO,Pumori,Sang-Kyun Joung,2005 Spr,Mar 29,,S Korea,M,50,No,Y,Fall (6750m)
PUMO,Pumori,Do-Young Kim,2005 Spr,Mar 29,,S Korea,M,26,No,Y,Fall (6750m)
PUMO,Pumori,"Temba Wangdi (Pemba Wangdi) Sherpa (Walung, Makalu-9, Makalu-Barun)",2006 Aut,Oct 14,12:30,Nepal,M,46,No,.,Avalanche (6500m)
PUMO,Pumori,"Phurba Thundup (Furba Tundu) Sherpa (Beding, Dolakha)",2006 Aut,Oct 14,12:30,Nepal,M,32,No,.,Avalanche (6500m)
PUMO,Pumori,"Lhakpa Nurbu Sherpa (Walung, Makalu-9, Makalu-Barun)",2006 Aut,Oct 14,12:30,Nepal,M,34,No,.,Avalanche (6500m)
PUMO,Pumori,"Ang Zangbu Sherpa (Jantarkhani, Patle, Okhaldhunga)",2006 Aut,Oct 14,12:30,Nepal,M,33,No,.,Avalanche (6500m)
PUTH,Putha Hiunchuli,Mitsuo Deguchi,1973 Aut,Oct 12,23:00,Japan,M,28,No,.,Avalanche (6400m)
PUTH,Putha Hiunchuli,Isamu Mizutani,1973 Aut,Oct 12,23:00,Japan,M,30,No,.,Avalanche (6400m)
PUTH,Putha Hiunchuli,Ang Nima Sherpa,1973 Aut,Oct 12,23:00,Nepal,M,0,No,.,Avalanche (6400m)
RAKS,Raksha Urai,Gael Faroux,2003 Aut,Oct 15,13:00,France,M,30,No,Y,Fall (6300m)
RAKS,Raksha Urai,Keshab Raj (Ashe) Gurung,2003 Aut,Oct 15,13:00,Nepal,M,0,No,Y,Fall (6300m)
SAIP,Saipal,Puna ,2018 Aut,Oct 30,,Nepal,M,0,No,.,Fall (2200m)
SHA2,Shartse II,Erick Bourdais,1988 Aut,Oct 21,,France,M,26,No,.,Avalanche (6000m)
TASH,Tashi Kang,Thomas Nikles,2006 Aut,Oct 26,,Switzerland,M,29,No,.,Avalanche (5700m)
TAWO,Tawoche,Atsuyoshi Kakomoto,1985 Win,Jan 05,,Japan,M,27,No,.,Fall (5700m)
TAWO,Tawoche,Justin Tyler Griffin,2015 Aut,Nov 14,13:30,USA,M,35,No,.,Fall (0m)
THUL,Thulagi,Nikolay Bandalet,2011 Spr,May 08,,Belarus,M,50,No,.,Disappearance (7000m)
THUL,Thulagi,Sergei Belous,2011 Spr,May 08,,Belarus,M,49,No,.,Disappearance (7000m)
THUL,Thulagi,Sergey Cherezov,2011 Aut,Sep 30,09:30,Russia,M,40,No,.,Avalanche (5950m)
TILI,Tilicho,Hermann Ebert,1986 Spr,Apr 04,,W Germany,M,46,No,.,Avalanche (4900m)
TILI,Tilicho,Rudi Springmann,1986 Spr,Apr 04,,W Germany,M,54,No,.,Avalanche (4900m)
TILI,Tilicho,Petr Gribek,1988 Aut,Oct 19,07:00,Czechoslovakia,M,45,No,Y,Fall (7000m)
TILI,Tilicho,Leo Horka,1988 Aut,Oct 19,07:00,Czechoslovakia,M,44,No,Y,Fall (7000m)
TILI,Tilicho,Roberto Malgarotto,1992 Aut,Sep 15,12:30,Italy,M,51,No,.,Avalanche (5900m)
TILI,Tilicho,Gianluigi Visentin,1992 Aut,Sep 15,12:30,Italy,M,45,No,.,Avalanche (5900m)
TILI,Tilicho,Josef Alois Kaesbauer,2005 Aut,Oct 29,14:00,Germany,M,38,No,.,Fall (6600m)
TILI,Tilicho,Ivan Prokop,2006 Aut,Oct 14,,Slovakia,M,41,No,Y,Fall (6900m)
TILI,Tilicho,Saeid Bahaeloo Horeh,2008 Aut,Oct 28,20:30,Iran,M,32,No,Y,Fall (6400m)
TKPO,Tengkangpoche,Alexei Gorbatenkov,2010 Aut,Dec 31,,Russia,M,35,No,.,Disappearance (0m)
TKPO,Tengkangpoche,Svetlana Gutsalo,2010 Aut,Dec 31,,Russia,F,0,No,.,Disappearance (0m)
TUKU,Tukuche,Hirosuke Kikuchi,1970 Spr,May 01,05:30,Japan,M,23,No,Y,Fall (6400m)
TUKU,Tukuche,Yoshio Inoue,1977 Aut,Aug 16,14:15,Japan,M,29,No,.,Other (400m)
YALU,Yalung Kang,Takao Matsuda,1973 Spr,May 15,,Japan,M,31,Y,Y,Fall (8100m)
YALU,Yalung Kang,Sergio Hugo Saldana Meneses,1980 Spr,May 04,,Mexico,M,25,No,Y,Fall (8400m)
YALU,Yalung Kang,Alfonso Medina Rubio,1980 Spr,May 04,,Mexico,M,26,Y,.,Fall (8400m)
YALU,Yalung Kang,Borut Bergant,1985 Spr,Apr 22,21:00,Yugoslavia,M,30,No,Y,Fall (8300m)
YALU,Yalung Kang,Kyo-Sup Jin,1989 Win,Dec 20,16:15,S Korea,M,26,Y,Y,Fall (8500m)
YALU,Yalung Kang,Ang Dawa Sherpa (Solukhumbu),1989 Win,Dec 20,16:15,Nepal,M,29,Y,Y,Fall (8500m)
YALU,Yalung Kang,"Tchiring Chumbi (Tchiring Thebe) Sherpa (Nupri (Gorkha), Gandaki Zone)",1989 Win,Dec 20,16:15,Nepal,M,36,Y,Y,Fall (8500m)
YALU,Yalung Kang,Chhanda Gayen,2014 Spr,May 20,13:30,India,F,34,Y,.,Fall (8200m)
YALU,Yalung Kang,"Dawa Wangchu Sherpa (Tamku-5, Makalu-Barun)",2014 Spr,May 20,13:30,Nepal,M,28,Y,.,Fall (8200m)
YALU,Yalung Kang,Temba Sherpa,2014 Spr,May 20,13:30,Nepal,M,24,Y,.,Fall (8200m)
