peak_id,peak_name,name,yr_season,date,time,citizenship,gender,age,is_o2_used,died_on_descent,host_country
EVER,Everest,"Dawa Jangbu (Da Jangbu) Sherpa (Pangboche, Khumbu)",2007 Spr,May 21,07:04,Nepal,M,34,Y,.,Nepal
EVER,Everest,"Pasang Tenzing Sherpa (Phortse, Khumbu)",2007 Spr,May 21,07:04,Nepal,M,29,Y,.,Nepal
EVER,Everest,"Sonam Jangbu Sherpa (Phortse, Khumbu)",2007 Spr,May 21,07:04,Nepal,M,22,Y,.,Nepal
EVER,Everest,Timothy Wayne (Tim) Medvetz,2007 Spr,May 21,07:20,USA,M,36,Y,.,China
EVER,Everest,Mark Wynton Woodward,2007 Spr,May 21,07:20,New Zealand,M,43,Y,.,China
EVER,Everest,Luis Guillermo Benitez,2007 Spr,May 21,07:23,USA,M,34,Y,.,Nepal
EVER,Everest,"Phu Tashi Sherpa (Pangboche, Khumbu)",2007 Spr,May 21,07:23,Nepal,M,34,Y,.,Nepal
EVER,Everest,"Sange Dorje Sherpa (Khumjung, Khumbu)",2007 Spr,May 21,07:23,Nepal,M,29,Y,.,Nepal
EVER,Everest,"Tashi Thundup/Thundu Sherpa (Khumjung, Khumbu)",2007 Spr,May 21,07:23,Nepal,M,22,Y,.,Nepal
EVER,Everest,Ahmad Fakhri Abu Samah,2007 Spr,May 21,07:30,Malaysia,M,26,Y,.,Nepal
EVER,Everest,Ahmad Reduan Rozali,2007 Spr,May 21,07:30,Malaysia,M,24,Y,.,Nepal
EVER,Everest,"Dendi Sherpa (Bumburi, Jubing-3, Solukhumbu)",2007 Spr,May 21,07:30,Nepal,M,21,Y,.,Nepal
EVER,Everest,David Joseph (Dave) Arnett,2007 Spr,May 21,07:33,USA,M,45,Y,.,Nepal
EVER,Everest,"Dawa Finjo Lama Bhote (Hungung, Hatiya-1, Makalu-Barun)",2007 Spr,May 21,07:33,Nepal,M,18,Y,.,Nepal
EVER,Everest,"Phurba Ridar Bhote (Hatiya-1, Makalu-Barun)",2007 Spr,May 21,07:33,Nepal,M,48,Y,.,Nepal
EVER,Everest,Christopher M. Burrows,2007 Spr,May 21,07:33,USA,M,55,Y,.,Nepal
EVER,Everest,Edmund Guy Cotter,2007 Spr,May 21,07:33,New Zealand,M,44,Y,.,Nepal
EVER,Everest,Sebastien M. R. Glorie,2007 Spr,May 21,07:33,Belgium,M,24,Y,.,Nepal
EVER,Everest,Andrea Moore,2007 Spr,May 21,07:33,UK,F,34,Y,.,Nepal
EVER,Everest,"Mingma Tenzing Sherpa (Pare, Khumbu)",2007 Spr,May 21,07:33,Nepal,M,39,Y,.,Nepal
EVER,Everest,"Pemba Chhoti Sherpa (Thami, Khumbu)",2007 Spr,May 21,07:33,Nepal,M,34,Y,.,Nepal
EVER,Everest,"Temba Sherpa (Khumjung, Khumbu)",2007 Spr,May 21,07:33,Nepal,M,38,Y,.,Nepal
EVER,Everest,"Tendi Sherpa (Sanam, Gudel-4, Solukhumbu)",2007 Spr,May 21,07:33,Nepal,M,38,Y,.,Nepal
EVER,Everest,Marina Binti Ahmad,2007 Spr,May 21,08:00,Malaysia,F,25,Y,.,Nepal
EVER,Everest,"Ngatemba (Nga Temba) Sherpa (Sikli, Jubing, Solukhumbu)",2007 Spr,May 21,08:00,Nepal,M,51,Y,.,Nepal
EVER,Everest,Mohammad Rafi Kori,2007 Spr,May 21,08:05,Malaysia,M,28,Y,.,Nepal
EVER,Everest,"Lama Dawa Sherpa (Sibuje, Waku-4, Solukhumbu)",2007 Spr,May 21,08:05,Nepal,M,32,Y,.,Nepal
EVER,Everest,Stefano Biffi,2007 Spr,May 21,08:40,Italy,M,50,Y,.,Nepal
EVER,Everest,David M. Ratcliffe,2007 Spr,May 21,08:40,UK,M,51,Y,.,Nepal
EVER,Everest,"Dorje (Dorje Lambu, Big Dorje) Sherpa (Thamo, Khumbu)",2007 Spr,May 21,08:40,Nepal,M,41,Y,.,Nepal
EVER,Everest,"Nuru Chhiri Sherpa (Churung Kharka, Bhakanje, Solukhumbu)",2007 Spr,May 21,08:40,Nepal,M,37,Y,.,Nepal
EVER,Everest,Muhamad Fauzan Hassan,2007 Spr,May 21,09:55,Malaysia,M,40,Y,.,Nepal
EVER,Everest,"Doma Chhiri Sherpa (Sikli, Jubing-9, Solukhumbu)",2007 Spr,May 21,09:55,Nepal,M,23,Y,.,Nepal
EVER,Everest,"Pasang Gelu Sherpa (Dhimbul, Gudel, Solukhumbu)",2007 Spr,May 21,09:55,Nepal,M,43,Y,.,Nepal
EVER,Everest,"Da Dendi Sherpa (Waku-9, Solukhumbu)",2007 Spr,May 21,10:00,Nepal,M,38,Y,.,Nepal
EVER,Everest,"Phurba Jangbu (Furwa Jangbu) Sherpa (Loding Tamakhani, Solukhumbu)",2007 Spr,May 21,10:00,Nepal,M,37,Y,.,Nepal
EVER,Everest,"Ang Ngima (Shaggy) Sherpa (Pangkarma, Beni, Solukhumbu)",2007 Spr,May 21,10:10,Nepal,M,25,Y,.,Nepal
EVER,Everest,"Chuldim Dorje Sherpa (Khumjung, Khumbu)",2007 Spr,May 21,11:24,Nepal,M,43,Y,.,Nepal
EVER,Everest,Herbert Wolf,2007 Spr,May 21,11:24,Austria,M,39,Y,.,Nepal
EVER,Everest,Ralph Ziegelmeier,2007 Spr,May 21,11:24,Germany,M,40,Y,.,Nepal
EVER,Everest,Pemba (Bianba) ,2007 Spr,May 22,,China,M,24,Y,.,China
EVER,Everest,"Tenzing (Tenzin, Den Zeng) ",2007 Spr,May 22,,China,M,23,Y,.,China
EVER,Everest,"Chayang Jangbu (Chhyang Jyalbu) Bhote (Hatiya-1, Makalu-Barun)",2007 Spr,May 22,,Nepal,M,27,Y,.,Nepal
EVER,Everest,Nurbu Bhote Lama,2007 Spr,May 22,,Nepal,M,25,Y,.,Nepal
EVER,Everest,Gordon M. Clark,2007 Spr,May 22,,UK,M,44,Y,.,Nepal
EVER,Everest,William Charles (Bill) Crouse,2007 Spr,May 22,,USA,M,43,Y,.,China
EVER,Everest,Richard Dominic Porter,2007 Spr,May 22,,UK,M,30,Y,.,Nepal
EVER,Everest,"Ang Chhiring (Ang Tshering) Sherpa (Phortse, Khumbu)",2007 Spr,May 22,,Nepal,M,50,Y,.,China
EVER,Everest,"Dawa Tenzing (Dawa Tenji) Sherpa (Khumjung, Khumbu)",2007 Spr,May 22,,Nepal,M,27,Y,.,China
EVER,Everest,"Dorje Sonam Gyalzen Sherpa (Phortse, Khumbu)",2007 Spr,May 22,,Nepal,M,25,Y,.,China
EVER,Everest,"Kalzang Dorje Sherpa (Pangboche, Khumbu)",2007 Spr,May 22,,Nepal,M,25,Y,.,Nepal
EVER,Everest,"Nima Wangchu Sherpa (Phortse, Khumbu)",2007 Spr,May 22,,Nepal,M,32,Y,.,China
EVER,Everest,"Pasang Yila Sherpa (Pangboche, Khumbu)",2007 Spr,May 22,,Nepal,M,29,Y,.,Nepal
EVER,Everest,"Tshering Tashi Sherpa (Khunde, Khumbu)",2007 Spr,May 22,,Nepal,M,27,Y,.,China
EVER,Everest,Andrew M. Wilkinson,2007 Spr,May 22,,UK,M,30,Y,.,Nepal
EVER,Everest,Simon Jeremy Hall,2007 Spr,May 22,06:00,UK,M,46,Y,.,Nepal
EVER,Everest,Trevor Jackson,2007 Spr,May 22,06:00,UK,M,47,Y,.,Nepal
EVER,Everest,James E. J. Lancashire,2007 Spr,May 22,06:00,UK,M,33,Y,.,Nepal
EVER,Everest,Stuart A. MacDonald,2007 Spr,May 22,06:00,UK,M,32,Y,.,Nepal
EVER,Everest,Mogens Kjaempe Jensen,2007 Spr,May 22,06:52,Denmark,M,34,Y,.,China
EVER,Everest,Yuzo Kobayashi,2007 Spr,May 22,06:52,Japan,M,24,Y,.,China
EVER,Everest,Mark Anthony Whetu,2007 Spr,May 22,06:52,New Zealand,M,47,Y,.,China
EVER,Everest,Takenori Yoshida,2007 Spr,May 22,06:52,Japan,M,58,Y,.,China
EVER,Everest,David Charles (Dave) Morton,2007 Spr,May 22,07:10,USA,M,35,Y,.,Nepal
EVER,Everest,James Frederick Ogilvie,2007 Spr,May 22,07:10,UK,M,49,Y,.,Nepal
EVER,Everest,"Tshering Dorje Sherpa (Kharikhola, Solukhumbu)",2007 Spr,May 22,07:10,Nepal,M,36,Y,.,Nepal
EVER,Everest,Jeanne M. Stawiecki,2007 Spr,May 22,07:10,USA,F,56,Y,.,Nepal
EVER,Everest,Amy Jayne Beeton,2007 Spr,May 22,07:30,UK,F,34,Y,.,Nepal
EVER,Everest,Firat Eren,2007 Spr,May 22,07:30,Turkey,M,34,Y,.,Nepal
EVER,Everest,John Peter Griber,2007 Spr,May 22,07:30,USA,M,41,Y,.,Nepal
EVER,Everest,Todd A. Macy,2007 Spr,May 22,07:30,USA,M,38,Y,.,Nepal
EVER,Everest,"Chhuwang Nima Sherpa (Tesho, Khumbu)",2007 Spr,May 22,07:30,Nepal,M,39,Y,.,Nepal
EVER,Everest,"Kami Rita (Topke) Sherpa (Thami, Khumbu)",2007 Spr,May 22,07:30,Nepal,M,37,Y,.,Nepal
EVER,Everest,"Mingma Chhiri/Chhiring Sherpa (Thami, Khumbu)",2007 Spr,May 22,07:30,Nepal,M,38,Y,.,Nepal
EVER,Everest,"Mingma Dorje Sherpa (Sibuje, Waku-4, Solukhumbu)",2007 Spr,May 22,07:30,Nepal,M,37,Y,.,Nepal
EVER,Everest,Hiroyuki Kuraoka,2007 Spr,May 22,08:06,Japan,M,45,Y,.,China
EVER,Everest,Katsusuke Yanagisawa,2007 Spr,May 22,08:06,Japan,M,71,Y,.,China
EVER,Everest,Werner J. Berger,2007 Spr,May 22,08:08,Canada,M,69,Y,.,Nepal
EVER,Everest,Anthony C. (Tony) King,2007 Spr,May 22,08:08,UK,M,44,Y,.,Nepal
EVER,Everest,"Gyalzen Sherpa (Yilajung, Khumbu)",2007 Spr,May 22,08:08,Nepal,M,46,Y,.,Nepal
EVER,Everest,"Lhakpa Rita Sherpa (Thami, Khumbu)",2007 Spr,May 22,08:08,Nepal,M,40,Y,.,Nepal
EVER,Everest,"Nima Kancha Sherpa (Pare, Khumbu)",2007 Spr,May 22,08:08,Nepal,M,30,Y,.,Nepal
EVER,Everest,"Phura Kancha (Fur Kancha) Sherpa (Thami, Khumbu)",2007 Spr,May 22,08:08,Nepal,M,30,Y,.,Nepal
EVER,Everest,Yau Choon Ang,2007 Spr,May 22,08:15,Singapore,M,40,Y,.,Nepal
EVER,Everest,"Jamling Bhote (Hungung, Hatiya-1, Makalu-Barun)",2007 Spr,May 22,08:15,Nepal,M,29,Y,.,Nepal
EVER,Everest,Rajiv (Raj) Joshi,2007 Spr,May 22,08:30,UK,M,31,Y,.,Nepal
EVER,Everest,Terry Karl Schuck,2007 Spr,May 22,08:30,USA,M,46,Y,.,Nepal
EVER,Everest,"Lhakpa Gelu (Lhakpa Gelbu) Sherpa (Thumduk, Beni, Solukhumbu)",2007 Spr,May 22,08:30,Nepal,M,30,Y,.,Nepal
EVER,Everest,Mario Audrighettoni,2007 Spr,May 22,10:00,Italy,M,38,Y,.,China
EVER,Everest,Francesca Raffaelli,2007 Spr,May 22,10:00,Italy,F,40,Y,.,China
EVER,Everest,William M. Hanlon,2007 Spr,May 22,11:36,Canada,M,52,Y,.,Nepal
EVER,Everest,"Pasang Rita (Pa Rita) Sherpa (Yilajung, Khumbu)",2007 Spr,May 22,11:36,Nepal,M,32,Y,.,Nepal
EVER,Everest,Vernon Edward (Vern) Tejas,2007 Spr,May 22,11:36,USA,M,54,Y,.,Nepal
EVER,Everest,James Bingham,2007 Spr,May 23,,UK,M,32,Y,.,China
EVER,Everest,Duncan Charles Chessell,2007 Spr,May 23,,Australia,M,36,Y,.,China
EVER,Everest,Christoph Nagel,2007 Spr,May 23,,Germany,M,43,Y,.,China
EVER,Everest,Eric John Remza,2007 Spr,May 23,,USA,M,33,Y,.,China
EVER,Everest,"Jangbu Sherpa (Patle-4, Okhaldhunga)",2007 Spr,May 23,,Nepal,M,39,Y,.,China
EVER,Everest,"Lhakpa Sherpa (Zarok, Namche, Khumbu)",2007 Spr,May 23,,Nepal,M,28,Y,.,China
EVER,Everest,"Namgya/Namgyal Sherpa (Gyabla, Lelep-8, Taplejung)",2007 Spr,May 23,,Nepal,M,35,Y,.,China
EVER,Everest,Ronald Kevin (Ronnie) Muhl,2007 Spr,May 23,06:00,S Africa,M,51,Y,.,China
EVER,Everest,"Lhakpa Nuru Sherpa (Thami, Khumbu)",2007 Spr,May 23,06:00,Nepal,M,26,Y,.,China
EVER,Everest,"Ngata (Nada) Sherpa (Ghunsa, Lelep-9, Taplejung)",2007 Spr,May 23,06:00,Nepal,M,31,Y,.,China
EVER,Everest,Michael John Patterson,2007 Spr,May 23,06:20,S Africa,M,55,Y,.,China
EVER,Everest,"Lhakpa Rangdu Sherpa (Talakharka, Sotang-6, Solukhumbu)",2007 Spr,May 23,06:20,Nepal,M,39,Y,.,China
EVER,Everest,Michael Patrick William (Mike) Grocott,2007 Spr,May 23,06:29,UK,M,41,Y,.,Nepal
EVER,Everest,Nigel David Hart,2007 Spr,May 23,06:29,UK,M,41,Y,.,Nepal
EVER,Everest,Daniel Stuart (Dan) Martin,2007 Spr,May 23,06:29,UK,M,34,Y,.,Nepal
EVER,Everest,David Mark Rasmussen,2007 Spr,May 23,06:29,USA,M,49,Y,.,Nepal
EVER,Everest,"Dendi Sherpa (Gorakhani-2, Solukhumbu)",2007 Spr,May 23,06:29,Nepal,M,30,Y,.,Nepal
EVER,Everest,"Mingma Tshering/Tsiri Sherpa (Beding, Dolakha)",2007 Spr,May 23,06:29,Nepal,M,36,Y,.,Nepal
EVER,Everest,Ongda Gyalzen Sherpa,2007 Spr,May 23,06:29,India,M,26,Y,.,Nepal
EVER,Everest,"Pasang Nuru Sherpa (Kharikhola, Solukhumbu)",2007 Spr,May 23,06:29,Nepal,M,34,Y,.,Nepal
EVER,Everest,"Pasang Tenzing Sherpa (Beding, Dolakha)",2007 Spr,May 23,06:29,Nepal,M,22,Y,.,Nepal
EVER,Everest,"Pema Tharke Sherpa (Lamabagar, Dolakha)",2007 Spr,May 23,06:29,Nepal,M,46,Y,.,Nepal
EVER,Everest,"Pema Tshering Sherpa (Walung, Makalu-9, Makalu-Barun)",2007 Spr,May 23,06:29,Nepal,M,36,Y,.,Nepal
EVER,Everest,"Tashi Sherpa (Cheremy, Bung-9, Solukhumbu)",2007 Spr,May 23,06:29,Nepal,M,29,Y,.,Nepal
EVER,Everest,"Thundu Sherpa (Beding, Dolakha)",2007 Spr,May 23,06:29,Nepal,M,29,Y,.,Nepal
EVER,Everest,"Tshering Pemba Sherpa (Beding, Dolakha)",2007 Spr,May 23,06:29,Nepal,M,21,Y,.,Nepal
EVER,Everest,Luis Felipe (Lucho) Ossa Rodriguez,2007 Spr,May 23,06:30,Colombia,M,40,No,.,China
EVER,Everest,Paul John Adler,2007 Spr,May 23,06:35,Australia,M,32,Y,.,Nepal
EVER,Everest,Attila Jelinko,2007 Spr,May 23,06:35,Hungary,M,29,Y,.,Nepal
EVER,Everest,"Lhakpa Nuru Sherpa (Phurte, Khumbu)",2007 Spr,May 23,06:35,Nepal,M,35,Y,.,Nepal
EVER,Everest,"Mingma Nurbu Sherpa (Khumjung, Khumbu)",2007 Spr,May 23,06:35,Nepal,M,27,Y,.,Nepal
EVER,Everest,"Pemba Tshering Sherpa (Khumjung, Khumbu)",2007 Spr,May 23,06:35,Nepal,M,28,Y,.,Nepal
EVER,Everest,"Tenzing Dorje Sherpa (Phortse, Khumbu)",2007 Spr,May 23,06:35,Nepal,M,36,Y,.,Nepal
EVER,Everest,Sundeep Dhillon,2007 Spr,May 23,06:37,UK,M,37,Y,.,Nepal
EVER,Everest,Christopher H. E. Imray,2007 Spr,May 23,06:37,UK,M,48,Y,.,Nepal
EVER,Everest,Arnold Coster,2007 Spr,May 23,06:45,Netherlands,M,31,Y,.,China
EVER,Everest,Rauno (Ron) Hoglin,2007 Spr,May 23,06:45,Canada,M,49,Y,.,China
EVER,Everest,"Maya Sherpa (Patle-5, Okhaldhunga)",2007 Spr,May 23,06:45,Nepal,F,29,Y,.,China
EVER,Everest,"Nima Dorchi Sherpa (Navangaun, Makalu-4, Makalu-Barun)",2007 Spr,May 23,08:45,Nepal,M,20,Y,.,Nepal
EVER,Everest,Justin Joel Hewitt,2007 Spr,May 23,12:00,USA,M,28,Y,.,China
EVER,Everest,Brian Wilfred Oestrike,2007 Spr,May 23,12:00,USA,M,27,Y,.,China
EVER,Everest,Guillermo (Willie) Benegas,2007 Spr,May 24,02:50,USA,M,38,Y,.,Nepal
EVER,Everest,"Pasang Tendi Sherpa (Khembalung, Yaphu-9, Makalu-Barun)",2007 Spr,May 24,02:50,Nepal,M,23,Y,.,Nepal
EVER,Everest,Brian Bennett Smith,2007 Spr,May 24,02:50,USA,M,37,Y,.,Nepal
EVER,Everest,Ci Luo (Tselo) ,2007 Spr,May 24,03:45,China,M,32,Y,.,China
EVER,Everest,Dechen Ngodup (Deqing Ou Zhu) ,2007 Spr,May 24,03:45,China,M,19,Y,.,China
EVER,Everest,Ngawang Dhondup (Ngawang Dradul) ,2007 Spr,May 24,03:45,China,M,26,Y,.,China
EVER,Everest,Tashi Phuntsok (Tashi Phinzo) ,2007 Spr,May 24,03:45,China,M,24,Y,.,China
EVER,Everest,Tsering Dendu (Small) ,2007 Spr,May 24,03:45,China,M,20,Y,.,China
EVER,Everest,"Tshering Palden/Pande Bhote (Hungung, Hatiya-1, Makalu-Barun)",2007 Spr,May 24,03:45,Nepal,M,29,Y,.,China
EVER,Everest,Bin Sun,2007 Spr,May 24,03:45,China,M,29,Y,.,China
EVER,Everest,Qiu-Yang Wang,2007 Spr,May 24,03:45,China,F,39,Y,.,China
EVER,Everest,Yong-Feng Wang,2007 Spr,May 24,03:45,China,M,43,Y,.,China
EVER,Everest,Jiang-Lei Xu,2007 Spr,May 24,03:45,China,M,39,Y,.,China
EVER,Everest,Kenton Edward Cool,2007 Spr,May 24,03:50,UK,M,33,Y,.,Nepal
EVER,Everest,Lila Bahadur Basnet,2007 Spr,May 24,05:52,Nepal,M,24,Y,.,Nepal
EVER,Everest,Charles Michael Brown,2007 Spr,May 24,05:52,USA,M,41,Y,.,Nepal
EVER,Everest,"Ang Kazi (Ang Kaji) Sherpa (Kharikhola, Solukhumbu)",2007 Spr,May 24,05:52,Nepal,M,22,Y,.,Nepal
EVER,Everest,Monica Bernal Bonilla,2007 Spr,May 24,06:30,Colombia,F,27,Y,.,China
EVER,Everest,"Jyamchang Bhote (Hungung, Hatiya-1, Makalu-Barun)",2007 Spr,May 24,06:30,Nepal,M,26,Y,.,China
EVER,Everest,Philippe Francois Erasme Gatta,2007 Spr,May 24,06:30,France,M,38,Y,.,China
EVER,Everest,Ana Maria Giraldo Gomez,2007 Spr,May 24,06:30,Colombia,F,27,Y,.,China
EVER,Everest,Katty Guzman Perez,2007 Spr,May 24,06:30,Colombia,F,35,Y,.,China
EVER,Everest,Dorje Khatri,2007 Spr,May 24,06:30,Nepal,M,38,Y,.,China
EVER,Everest,"Ang Nuru Sherpa (Khumjung, Khumbu)",2007 Spr,May 24,06:30,Nepal,M,37,Y,.,China
EVER,Everest,"Namgyal Sherpa (Rakha Bangdel-5, Khotang)",2007 Spr,May 24,06:30,Nepal,M,29,Y,.,China
EVER,Everest,"Nawang Karsang Sherpa (Khumjung, Khumbu)",2007 Spr,May 24,06:30,Nepal,M,39,Y,.,China
EVER,Everest,"Nima Chhiri Sherpa (Gudel, Solukhumbu)",2007 Spr,May 24,06:30,Nepal,M,30,Y,.,China
EVER,Everest,Robert Hargraves (Rob) Casserley,2007 Spr,May 24,07:30,UK,M,31,Y,.,Nepal
EVER,Everest,Juan Pablo Ruiz Soto,2007 Spr,May 24,07:30,Colombia,M,50,Y,.,China
EVER,Everest,Anna L. Shekhdar,2007 Spr,May 24,07:30,UK,F,27,Y,.,Nepal
EVER,Everest,"Tshering Namgyal (Ang Namgyal) Sherpa (Pangboche, Khumbu)",2007 Spr,May 24,07:30,Nepal,M,23,Y,.,Nepal
EVER,Everest,Roger C. Nizel McMorrow,2007 Spr,May 24,07:55,Ireland,M,31,Y,.,Nepal
EVER,Everest,Michael Joseph O'Dwyer,2007 Spr,May 24,07:55,Ireland,M,32,Y,.,Nepal
EVER,Everest,"Dawa Tenzin (Dawa Tenji) Sherpa (Beding, Dolakha)",2007 Spr,May 24,07:55,Nepal,M,31,Y,.,Nepal
EVER,Everest,"Pemba Nuru Sherpa (Thamiteng, Khumbu)",2007 Spr,May 24,07:55,Nepal,M,30,Y,.,Nepal
EVER,Everest,"Phura Gyalzen (Phurba Gyalzen) Sherpa (Pangkoma, Jubing-9, Solukhumbu)",2007 Spr,May 24,07:55,Nepal,M,23,Y,.,Nepal
EVER,Everest,Jeremy Scott Windsor,2007 Spr,May 24,07:55,UK,M,35,Y,.,Nepal
EVER,Everest,Michael John (Mike) Allsop,2007 Spr,May 24,08:30,New Zealand,M,37,Y,.,Nepal
EVER,Everest,John Patrick (Pat) Hickey,2007 Spr,May 24,08:30,Canada,M,52,Y,.,Nepal
EVER,Everest,Victoria Fern (Tori) James,2007 Spr,May 24,08:30,UK,F,25,Y,.,Nepal
EVER,Everest,"Dorje Gyalzen Sherpa (Pangboche, Khumbu)",2007 Spr,May 24,08:30,Nepal,M,24,Y,.,Nepal
EVER,Everest,"Lhakpa Thundu/Thudu (Tindu) Sherpa (Pangboche, Khumbu)",2007 Spr,May 24,08:30,Nepal,M,36,Y,.,Nepal
EVER,Everest,"Lhakpa Wangchu Sherpa (Pangboche, Khumbu)",2007 Spr,May 24,08:30,Nepal,M,20,Y,.,Nepal
EVER,Everest,Michael Edward Davey,2007 Spr,May 24,09:00,UK,M,41,Y,.,Nepal
EVER,Everest,"Pasang Dawa (Pa Dawa, Pando) Sherpa (Pangboche, Khumbu)",2007 Spr,May 24,09:00,Nepal,M,30,Y,.,Nepal
EVER,Everest,"Topchen (Tapchen Lama) Bhote (Hatiya-3, Makalu-Barun (now Shomare, Khumbu))",2007 Spr,May 24,09:30,Nepal,M,27,Y,.,Nepal
EVER,Everest,Benjamin J. (Ben) Stephens,2007 Spr,May 24,09:30,UK,M,27,Y,.,Nepal
EVER,Everest,"Densa Bhote (Hungung, Hatiya-1, Makalu-Barun)",2007 Spr,Jun 05,,Nepal,M,25,Y,.,China
EVER,Everest,"Namgya/Namgyal Sherpa (Gyabla, Lelep-8, Taplejung)",2007 Spr,Jun 05,,Nepal,M,35,Y,.,China
EVER,Everest,"Pasang Tharke Sherpa (Thyangmoche (Thami), Khumbu)",2007 Spr,Jun 05,,Nepal,M,35,Y,.,China
EVER,Everest,Mark Sheen,2007 Spr,Jun 05,04:45,Australia,M,31,Y,.,China
EVER,Everest,"Kami Rita Sherpa (Thami, Khumbu)",2007 Spr,Jun 05,04:45,Nepal,M,29,Y,.,China
EVER,Everest,Shekhar Babu Bachinepally,2007 Spr,Jun 05,05:40,India,M,26,Y,.,China
EVER,Everest,"Ngima Nuru (Nima Nuru) Sherpa (Tesho, Khumbu)",2007 Spr,Jun 05,05:40,Nepal,M,25,Y,.,China
EVER,Everest,David Chiew,2007 Spr,Jun 05,05:45,Australia,M,28,Y,.,China
EVER,Everest,Robert Wayne Jackson,2007 Spr,Jun 05,05:45,Australia,M,45,Y,.,China
EVER,Everest,Kevin James Cherilla,2007 Spr,Jun 05,07:30,USA,M,38,Y,.,China
EVER,Everest,James Stuart (Jamie) McGuinness,2007 Spr,Jun 05,07:30,New Zealand,M,41,Y,.,China
EVER,Everest,Kirstin Louise (Kirsti) Samson,2007 Spr,Jun 05,07:30,UK,F,35,Y,.,China
EVER,Everest,"Mindu Chhiri Sherpa (Kurima, Lokhim-9, Solukhumbu)",2007 Spr,Jun 05,07:30,Nepal,M,35,Y,.,China
EVER,Everest,"Nima Chhiri Sherpa (Gudel, Solukhumbu)",2007 Spr,Jun 05,07:30,Nepal,M,30,Y,.,China
EVER,Everest,Gerard (Gerry) Moffatt,2007 Spr,Jun 14,,UK,M,43,Y,.,China
EVER,Everest,"Dorje Sonam Gyalzen Sherpa (Phortse, Khumbu)",2007 Spr,Jun 14,,Nepal,M,25,Y,.,China
EVER,Everest,"Lhakpa Nuru Sherpa (Phortse, Khumbu)",2007 Spr,Jun 14,,Nepal,M,26,Y,.,China
EVER,Everest,"Nuru Gyalzen Sherpa (Phortse, Khumbu)",2007 Spr,Jun 14,,Nepal,M,33,Y,.,China
EVER,Everest,"Phurba Tashi Sherpa (Khumjung, Khumbu)",2007 Spr,Jun 14,,Nepal,M,35,Y,.,China
EVER,Everest,"Son Dorje Sherpa (Phortse, Khumbu)",2007 Spr,Jun 14,,Nepal,M,43,Y,.,China
EVER,Everest,Dean Douglas Staples,2007 Spr,Jun 14,,New Zealand,M,43,Y,.,China
EVER,Everest,Kevin Thaw,2007 Spr,Jun 14,,UK,M,40,Y,.,China
EVER,Everest,Mark Wynton Woodward,2007 Spr,Jun 14,,New Zealand,M,43,Y,.,China
EVER,Everest,"Jangbu Sherpa (Kharikhola, Solukhumbu)",2007 Spr,Jun 14,09:55,Nepal,M,26,Y,.,China
EVER,Everest,"Karsang Namgyal/Namgel Sherpa (Thami, Khumbu)",2007 Spr,Jun 14,09:55,Nepal,M,35,Y,.,China
EVER,Everest,"Mingma Dorje (Mingmar Dorje) Sherpa (Tapting, Solukhumbu)",2007 Spr,Jun 14,09:55,Nepal,M,27,Y,.,China
EVER,Everest,"Mingma Tshering Sherpa (Beding, Dolakha)",2007 Spr,Jun 14,09:55,Nepal,M,24,Y,.,China
EVER,Everest,"Nima (Ngima) Sherpa (Tapting, Solukhumbu)",2007 Spr,Jun 14,09:55,Nepal,M,31,Y,.,China
EVER,Everest,Conrad Daniel Anker,2007 Spr,Jun 14,10:45,USA,M,44,Y,.,China
EVER,Everest,Leo Houlding,2007 Spr,Jun 14,10:45,UK,M,26,Y,.,China
EVER,Everest,Chimi (Xiao Qimi) ,2008 Spr,May 07,,China,M,44,Y,.,China
EVER,Everest,Chimi Tashi (Qimi Zhaxi) ,2008 Spr,May 07,,China,M,21,Y,.,China
EVER,Everest,Dorje Tsering (Duoji Ciren) ,2008 Spr,May 07,,China,M,23,Y,.,China
EVER,Everest,"Khetsun (Kaizun, Kai Zhong) ",2008 Spr,May 07,,China,M,42,Y,.,China
EVER,Everest,"Lhakpa (Laba, La Ba) ",2008 Spr,May 07,,China,M,42,Y,.,China
EVER,Everest,Pasang Tarke (Basang Taqu) ,2008 Spr,May 07,,China,M,29,Y,.,China
EVER,Everest,Pemba Tashi (Bianba Zhaxi) ,2008 Spr,May 07,,China,M,30,Y,.,China
EVER,Everest,Tashi Phuntsok (Tashi Phinzo) ,2008 Spr,May 07,,China,M,24,Y,.,China
EVER,Everest,Tenzing (Small Danzeng) ,2008 Spr,May 07,,China,M,23,Y,.,China
EVER,Everest,"Tenzing (Tenzin, Den Zeng) ",2008 Spr,May 07,,China,M,24,Y,.,China
EVER,Everest,"Tsipe (Tsepin, Cipei) ",2008 Spr,May 07,,China,M,23,Y,.,China
EVER,Everest,Ci Luo (Tselo) ,2008 Spr,May 08,06:55,China,M,33,Y,.,China
EVER,Everest,Dachung (Daqiong) ,2008 Spr,May 08,06:55,China,M,45,Y,.,China
EVER,Everest,Dechen Ngodup (Deqing Ou Zhu) ,2008 Spr,May 08,06:55,China,M,20,Y,.,China
EVER,Everest,"Gigi (Gyigyi, Jiji) ",2008 Spr,May 08,06:55,China,F,39,Y,.,China
EVER,Everest,"Lhotse (Luoze, Lodue) ",2008 Spr,May 08,06:55,China,M,45,Y,.,China
